RecordedDate,Sicherheit,Item,value,response,ID
2022-11-07T15:13:36Z,S,3,Eher emotional,1,tXUgcH4oov
2022-11-07T15:13:36Z,S,4,Neutral,0,tXUgcH4oov
2022-11-07T15:13:36Z,S,5,Neutral,0,tXUgcH4oov
2022-11-07T15:13:36Z,S,6,Eher emotional,1,tXUgcH4oov
2022-11-07T15:13:36Z,S,7,Neutral,0,tXUgcH4oov
2022-11-07T15:13:36Z,S,8,Neutral,0,tXUgcH4oov
2022-11-07T15:13:36Z,S,9,Eher emotional,1,tXUgcH4oov
2022-11-07T15:13:36Z,S,10,Neutral,0,tXUgcH4oov
2022-11-07T15:13:36Z,S,11,Eher emotional,1,tXUgcH4oov
2022-11-07T15:13:36Z,S,12,Neutral,0,tXUgcH4oov
2022-11-07T15:17:23Z,U,1,Nicht emotional,-2,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,2,Nicht emotional,-2,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,3,Eher emotional,1,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,4,Neutral,0,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,5,Eher nicht emotional,-1,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,6,Neutral,0,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,7,Neutral,0,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,8,Nicht emotional,-2,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,9,Neutral,0,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,10,Eher nicht emotional,-1,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,11,Sehr emotional,2,PbrAibEQ1Q
2022-11-07T15:17:23Z,U,12,Neutral,0,PbrAibEQ1Q
2022-11-07T15:27:01Z,U,1,Eher nicht emotional,-1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,2,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,3,Eher nicht emotional,-1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,4,Eher nicht emotional,-1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,5,Eher nicht emotional,-1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,6,Neutral,0,HTO7wg1A5u
2022-11-07T15:27:01Z,U,7,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,8,Neutral,0,HTO7wg1A5u
2022-11-07T15:27:01Z,U,9,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,10,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,11,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:27:01Z,U,12,Eher emotional,1,HTO7wg1A5u
2022-11-07T15:33:21Z,U,1,Neutral,0,MTY1aNR9HG
2022-11-07T15:33:21Z,U,2,Eher emotional,1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,3,Eher nicht emotional,-1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,4,Neutral,0,MTY1aNR9HG
2022-11-07T15:33:21Z,U,5,Nicht emotional,-2,MTY1aNR9HG
2022-11-07T15:33:21Z,U,6,Eher emotional,1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,7,Eher emotional,1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,8,Nicht emotional,-2,MTY1aNR9HG
2022-11-07T15:33:21Z,U,9,Eher emotional,1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,10,Nicht emotional,-2,MTY1aNR9HG
2022-11-07T15:33:21Z,U,11,Eher emotional,1,MTY1aNR9HG
2022-11-07T15:33:21Z,U,12,Nicht emotional,-2,MTY1aNR9HG
2022-11-07T15:33:42Z,S,1,Sehr emotional,2,OrpOvAlFoo
2022-11-07T15:33:42Z,S,2,Eher nicht emotional,-1,OrpOvAlFoo
2022-11-07T15:33:42Z,S,3,Neutral,0,OrpOvAlFoo
2022-11-07T15:33:42Z,S,4,Neutral,0,OrpOvAlFoo
2022-11-07T15:33:42Z,S,5,Neutral,0,OrpOvAlFoo
2022-11-07T15:33:42Z,S,6,Eher nicht emotional,-1,OrpOvAlFoo
2022-11-07T15:33:42Z,S,7,Neutral,0,OrpOvAlFoo
2022-11-07T15:33:42Z,S,8,Eher emotional,1,OrpOvAlFoo
2022-11-07T15:33:42Z,S,9,Nicht emotional,-2,OrpOvAlFoo
2022-11-07T15:33:42Z,S,10,Eher emotional,1,OrpOvAlFoo
2022-11-07T15:33:42Z,S,11,Sehr emotional,2,OrpOvAlFoo
2022-11-07T15:33:42Z,S,12,Eher emotional,1,OrpOvAlFoo
2022-11-07T15:41:37Z,S,1,Eher nicht emotional,-1,99PNu6mI7V
2022-11-07T15:41:37Z,S,2,Eher emotional,1,99PNu6mI7V
2022-11-07T15:41:37Z,S,3,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,4,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,5,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,6,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,7,Eher emotional,1,99PNu6mI7V
2022-11-07T15:41:37Z,S,8,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,9,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,10,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:41:37Z,S,11,Eher nicht emotional,-1,99PNu6mI7V
2022-11-07T15:41:37Z,S,12,Nicht emotional,-2,99PNu6mI7V
2022-11-07T15:42:42Z,S,1,Neutral,0,wTQE7hvSEK
2022-11-07T15:42:42Z,S,2,Sehr emotional,2,wTQE7hvSEK
2022-11-07T15:42:42Z,S,3,Eher emotional,1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,4,Eher nicht emotional,-1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,5,Eher emotional,1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,6,Neutral,0,wTQE7hvSEK
2022-11-07T15:42:42Z,S,7,Neutral,0,wTQE7hvSEK
2022-11-07T15:42:42Z,S,8,Eher nicht emotional,-1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,9,Eher emotional,1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,10,Eher nicht emotional,-1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,11,Eher emotional,1,wTQE7hvSEK
2022-11-07T15:42:42Z,S,12,Eher nicht emotional,-1,wTQE7hvSEK
2022-11-07T16:07:23Z,S,1,Neutral,0,ZKeXDISu9t
2022-11-07T16:07:23Z,S,2,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,3,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,4,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,5,Eher nicht emotional,-1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,6,Neutral,0,ZKeXDISu9t
2022-11-07T16:07:23Z,S,7,Neutral,0,ZKeXDISu9t
2022-11-07T16:07:23Z,S,8,Eher nicht emotional,-1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,9,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,10,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,11,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:07:23Z,S,12,Eher emotional,1,ZKeXDISu9t
2022-11-07T16:09:45Z,S,1,Sehr emotional,2,2scA5Fx3zr
2022-11-07T16:09:45Z,S,2,Sehr emotional,2,2scA5Fx3zr
2022-11-07T16:09:45Z,S,3,Neutral,0,2scA5Fx3zr
2022-11-07T16:09:45Z,S,4,Neutral,0,2scA5Fx3zr
2022-11-07T16:09:45Z,S,5,Eher nicht emotional,-1,2scA5Fx3zr
2022-11-07T16:09:45Z,S,6,Eher emotional,1,2scA5Fx3zr
2022-11-07T16:09:45Z,S,7,Eher emotional,1,2scA5Fx3zr
2022-11-07T16:09:45Z,S,8,Eher nicht emotional,-1,2scA5Fx3zr
2022-11-07T16:09:45Z,S,9,Eher emotional,1,2scA5Fx3zr
2022-11-07T16:09:45Z,S,10,Nicht emotional,-2,2scA5Fx3zr
2022-11-07T16:09:45Z,S,11,Sehr emotional,2,2scA5Fx3zr
2022-11-07T16:09:45Z,S,12,Nicht emotional,-2,2scA5Fx3zr
2022-11-07T16:43:25Z,U,1,Neutral,0,qclek5F2aU
2022-11-07T16:43:25Z,U,2,Eher emotional,1,qclek5F2aU
2022-11-07T16:43:25Z,U,3,Neutral,0,qclek5F2aU
2022-11-07T16:43:25Z,U,4,Eher nicht emotional,-1,qclek5F2aU
2022-11-07T16:43:25Z,U,5,Eher nicht emotional,-1,qclek5F2aU
2022-11-07T16:43:25Z,U,6,Eher emotional,1,qclek5F2aU
2022-11-07T16:43:25Z,U,7,Eher nicht emotional,-1,qclek5F2aU
2022-11-07T16:43:25Z,U,8,Eher nicht emotional,-1,qclek5F2aU
2022-11-07T16:43:25Z,U,9,Eher emotional,1,qclek5F2aU
2022-11-07T16:43:25Z,U,10,Eher nicht emotional,-1,qclek5F2aU
2022-11-07T16:43:25Z,U,11,Sehr emotional,2,qclek5F2aU
2022-11-07T16:43:25Z,U,12,Neutral,0,qclek5F2aU
2022-11-07T16:53:19Z,U,1,Neutral,0,YNVVBgqSiu
2022-11-07T16:53:19Z,U,2,Eher emotional,1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,3,Eher nicht emotional,-1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,4,Eher nicht emotional,-1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,5,Eher nicht emotional,-1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,6,Eher emotional,1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,7,Neutral,0,YNVVBgqSiu
2022-11-07T16:53:19Z,U,8,Neutral,0,YNVVBgqSiu
2022-11-07T16:53:19Z,U,9,Neutral,0,YNVVBgqSiu
2022-11-07T16:53:19Z,U,10,Eher nicht emotional,-1,YNVVBgqSiu
2022-11-07T16:53:19Z,U,11,Neutral,0,YNVVBgqSiu
2022-11-07T16:53:19Z,U,12,Neutral,0,YNVVBgqSiu
2022-11-07T16:56:59Z,S,1,Eher emotional,1,1I7cbrvW44
2022-11-07T16:56:59Z,S,2,Sehr emotional,2,1I7cbrvW44
2022-11-07T16:56:59Z,S,3,Neutral,0,1I7cbrvW44
2022-11-07T16:56:59Z,S,4,Neutral,0,1I7cbrvW44
2022-11-07T16:56:59Z,S,5,Neutral,0,1I7cbrvW44
2022-11-07T16:56:59Z,S,6,Eher emotional,1,1I7cbrvW44
2022-11-07T16:56:59Z,S,7,Eher emotional,1,1I7cbrvW44
2022-11-07T16:56:59Z,S,8,Neutral,0,1I7cbrvW44
2022-11-07T16:56:59Z,S,9,Neutral,0,1I7cbrvW44
2022-11-07T16:56:59Z,S,10,Eher emotional,1,1I7cbrvW44
2022-11-07T16:56:59Z,S,11,Eher emotional,1,1I7cbrvW44
2022-11-07T16:56:59Z,S,12,Eher emotional,1,1I7cbrvW44
2022-11-07T17:14:17Z,U,1,Sehr emotional,2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,2,Sehr emotional,2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,3,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,4,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,5,Neutral,0,ULaQvgvoDf
2022-11-07T17:14:17Z,U,6,Sehr emotional,2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,7,Sehr emotional,2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,8,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,9,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,10,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,11,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:14:17Z,U,12,Nicht emotional,-2,ULaQvgvoDf
2022-11-07T17:25:08Z,S,1,Nicht emotional,-2,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,2,Eher nicht emotional,-1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,3,Eher nicht emotional,-1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,4,Eher emotional,1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,5,Nicht emotional,-2,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,6,Eher emotional,1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,7,Eher emotional,1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,8,Eher nicht emotional,-1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,9,Eher emotional,1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,10,Eher nicht emotional,-1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,11,Eher emotional,1,J8RVJ6mt8l
2022-11-07T17:25:08Z,S,12,Eher nicht emotional,-1,J8RVJ6mt8l
2022-11-07T17:26:50Z,U,1,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,2,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,3,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,4,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,5,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,6,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,7,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,8,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,9,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,10,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,11,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T17:26:50Z,U,12,Nicht emotional,-2,oVkRu8YtiT
2022-11-07T18:12:55Z,S,1,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,2,Neutral,0,Bg0j30oUQp
2022-11-07T18:12:55Z,S,3,Eher emotional,1,Bg0j30oUQp
2022-11-07T18:12:55Z,S,4,Neutral,0,Bg0j30oUQp
2022-11-07T18:12:55Z,S,5,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,6,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,7,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,8,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,9,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,10,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,11,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T18:12:55Z,S,12,Nicht emotional,-2,Bg0j30oUQp
2022-11-07T19:11:16Z,S,1,Eher nicht emotional,-1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,2,Sehr emotional,2,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,3,Nicht emotional,-2,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,4,Neutral,0,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,5,Neutral,0,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,6,Eher emotional,1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,7,Eher emotional,1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,8,Eher nicht emotional,-1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,9,Eher emotional,1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,10,Eher nicht emotional,-1,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,11,Nicht emotional,-2,JhJ9p5wXZ0
2022-11-07T19:11:16Z,S,12,Nicht emotional,-2,JhJ9p5wXZ0
2022-11-07T19:16:48Z,U,1,Neutral,0,kvRPZJowT4
2022-11-07T19:16:48Z,U,2,Eher emotional,1,kvRPZJowT4
2022-11-07T19:16:48Z,U,3,Eher emotional,1,kvRPZJowT4
2022-11-07T19:16:48Z,U,4,Neutral,0,kvRPZJowT4
2022-11-07T19:16:48Z,U,5,Neutral,0,kvRPZJowT4
2022-11-07T19:16:48Z,U,6,Eher emotional,1,kvRPZJowT4
2022-11-07T19:16:48Z,U,7,Sehr emotional,2,kvRPZJowT4
2022-11-07T19:16:48Z,U,8,Neutral,0,kvRPZJowT4
2022-11-07T19:16:48Z,U,9,Neutral,0,kvRPZJowT4
2022-11-07T19:16:48Z,U,10,Eher emotional,1,kvRPZJowT4
2022-11-07T19:16:48Z,U,11,Nicht emotional,-2,kvRPZJowT4
2022-11-07T19:16:48Z,U,12,Eher emotional,1,kvRPZJowT4
2022-11-07T19:30:48Z,S,1,Eher nicht emotional,-1,jOr8SHxnhg
2022-11-07T19:30:48Z,S,2,Sehr emotional,2,jOr8SHxnhg
2022-11-07T19:30:48Z,S,3,Neutral,0,jOr8SHxnhg
2022-11-07T19:30:48Z,S,4,Eher emotional,1,jOr8SHxnhg
2022-11-07T19:30:48Z,S,5,Neutral,0,jOr8SHxnhg
2022-11-07T19:30:48Z,S,6,Neutral,0,jOr8SHxnhg
2022-11-07T19:30:48Z,S,7,Eher emotional,1,jOr8SHxnhg
2022-11-07T19:30:48Z,S,8,Neutral,0,jOr8SHxnhg
2022-11-07T19:30:48Z,S,9,Eher emotional,1,jOr8SHxnhg
2022-11-07T19:30:48Z,S,10,Eher emotional,1,jOr8SHxnhg
2022-11-07T19:30:48Z,S,11,Sehr emotional,2,jOr8SHxnhg
2022-11-07T19:30:48Z,S,12,Neutral,0,jOr8SHxnhg
2022-11-07T19:49:54Z,U,1,Sehr emotional,2,7ONaHvIx1O
2022-11-07T19:49:54Z,U,2,Neutral,0,7ONaHvIx1O
2022-11-07T19:49:54Z,U,3,Eher emotional,1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,4,Eher emotional,1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,5,Eher nicht emotional,-1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,6,Sehr emotional,2,7ONaHvIx1O
2022-11-07T19:49:54Z,U,7,Eher emotional,1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,8,Eher nicht emotional,-1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,9,Neutral,0,7ONaHvIx1O
2022-11-07T19:49:54Z,U,10,Neutral,0,7ONaHvIx1O
2022-11-07T19:49:54Z,U,11,Eher nicht emotional,-1,7ONaHvIx1O
2022-11-07T19:49:54Z,U,12,Neutral,0,7ONaHvIx1O
2022-11-07T20:04:06Z,S,1,Eher nicht emotional,-1,DWTi33ARNQ
2022-11-07T20:04:06Z,S,2,Eher emotional,1,DWTi33ARNQ
2022-11-07T20:04:06Z,S,3,Neutral,0,DWTi33ARNQ
2022-11-07T20:04:06Z,S,4,Nicht emotional,-2,DWTi33ARNQ
2022-11-07T20:04:06Z,S,5,Nicht emotional,-2,DWTi33ARNQ
2022-11-07T20:04:06Z,S,6,Nicht emotional,-2,DWTi33ARNQ
2022-11-07T20:04:06Z,S,7,Eher nicht emotional,-1,DWTi33ARNQ
2022-11-07T20:04:06Z,S,8,Neutral,0,DWTi33ARNQ
2022-11-07T20:04:06Z,S,9,Eher emotional,1,DWTi33ARNQ
2022-11-07T20:04:06Z,S,10,Nicht emotional,-2,DWTi33ARNQ
2022-11-07T20:04:06Z,S,11,Eher nicht emotional,-1,DWTi33ARNQ
2022-11-07T20:04:06Z,S,12,Nicht emotional,-2,DWTi33ARNQ
2022-11-07T20:15:50Z,U,1,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,2,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,3,Eher nicht emotional,-1,TJTL1slgAm
2022-11-07T20:15:50Z,U,4,Eher nicht emotional,-1,TJTL1slgAm
2022-11-07T20:15:50Z,U,5,Eher nicht emotional,-1,TJTL1slgAm
2022-11-07T20:15:50Z,U,6,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,7,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,8,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,9,Eher nicht emotional,-1,TJTL1slgAm
2022-11-07T20:15:50Z,U,10,Nicht emotional,-2,TJTL1slgAm
2022-11-07T20:15:50Z,U,11,Eher emotional,1,TJTL1slgAm
2022-11-07T20:15:50Z,U,12,Eher nicht emotional,-1,TJTL1slgAm
2022-11-07T20:47:10Z,S,1,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,2,Eher emotional,1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,3,Nicht emotional,-2,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,4,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,5,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,6,Neutral,0,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,7,Neutral,0,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,8,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,9,Eher emotional,1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,10,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,11,Sehr emotional,2,OP2Ks8ZJug
2022-11-07T20:47:10Z,S,12,Eher nicht emotional,-1,OP2Ks8ZJug
2022-11-07T21:20:47Z,S,1,Sehr emotional,2,bT53fzf8sM
2022-11-07T21:20:47Z,S,2,Neutral,0,bT53fzf8sM
2022-11-07T21:20:47Z,S,3,Neutral,0,bT53fzf8sM
2022-11-07T21:20:47Z,S,4,Eher emotional,1,bT53fzf8sM
2022-11-07T21:20:47Z,S,5,Neutral,0,bT53fzf8sM
2022-11-07T21:20:47Z,S,6,Sehr emotional,2,bT53fzf8sM
2022-11-07T21:20:47Z,S,7,Sehr emotional,2,bT53fzf8sM
2022-11-07T21:20:47Z,S,8,Nicht emotional,-2,bT53fzf8sM
2022-11-07T21:20:47Z,S,9,Nicht emotional,-2,bT53fzf8sM
2022-11-07T21:20:47Z,S,10,Nicht emotional,-2,bT53fzf8sM
2022-11-07T21:20:47Z,S,11,Eher emotional,1,bT53fzf8sM
2022-11-07T21:20:47Z,S,12,Nicht emotional,-2,bT53fzf8sM
2022-11-07T21:51:25Z,U,1,Eher emotional,1,JvsuWU2AAs
2022-11-07T21:51:25Z,U,2,Eher nicht emotional,-1,JvsuWU2AAs
2022-11-07T21:51:25Z,U,3,Eher nicht emotional,-1,JvsuWU2AAs
2022-11-07T21:51:25Z,U,4,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,5,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,6,Nicht emotional,-2,JvsuWU2AAs
2022-11-07T21:51:25Z,U,7,Eher nicht emotional,-1,JvsuWU2AAs
2022-11-07T21:51:25Z,U,8,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,9,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,10,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,11,Neutral,0,JvsuWU2AAs
2022-11-07T21:51:25Z,U,12,Eher emotional,1,JvsuWU2AAs
2022-11-07T21:56:55Z,U,1,Eher emotional,1,cBrevs5Uho
2022-11-07T21:56:55Z,U,2,Sehr emotional,2,cBrevs5Uho
2022-11-07T21:56:55Z,U,3,Neutral,0,cBrevs5Uho
2022-11-07T21:56:55Z,U,4,Eher nicht emotional,-1,cBrevs5Uho
2022-11-07T21:56:55Z,U,5,Neutral,0,cBrevs5Uho
2022-11-07T21:56:55Z,U,6,Eher emotional,1,cBrevs5Uho
2022-11-07T21:56:55Z,U,7,Eher emotional,1,cBrevs5Uho
2022-11-07T21:56:55Z,U,8,Neutral,0,cBrevs5Uho
2022-11-07T21:56:55Z,U,9,Neutral,0,cBrevs5Uho
2022-11-07T21:56:55Z,U,10,Eher nicht emotional,-1,cBrevs5Uho
2022-11-07T21:56:55Z,U,11,Eher emotional,1,cBrevs5Uho
2022-11-07T21:56:55Z,U,12,Neutral,0,cBrevs5Uho
2022-11-07T23:08:30Z,U,1,Neutral,0,zGy7sEbqfM
2022-11-07T23:08:30Z,U,2,Eher emotional,1,zGy7sEbqfM
2022-11-07T23:08:30Z,U,3,Nicht emotional,-2,zGy7sEbqfM
2022-11-07T23:08:30Z,U,4,Nicht emotional,-2,zGy7sEbqfM
2022-11-07T23:08:30Z,U,5,Nicht emotional,-2,zGy7sEbqfM
2022-11-07T23:08:30Z,U,6,Eher nicht emotional,-1,zGy7sEbqfM
2022-11-07T23:08:30Z,U,7,Eher nicht emotional,-1,zGy7sEbqfM
2022-11-07T23:08:30Z,U,8,Nicht emotional,-2,zGy7sEbqfM
2022-11-07T23:08:30Z,U,9,Eher nicht emotional,-1,zGy7sEbqfM
2022-11-07T23:08:30Z,U,10,Nicht emotional,-2,zGy7sEbqfM
2022-11-07T23:08:30Z,U,11,Eher emotional,1,zGy7sEbqfM
2022-11-07T23:08:30Z,U,12,Nicht emotional,-2,zGy7sEbqfM
2022-11-08T02:36:36Z,S,1,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,2,Sehr emotional,2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,3,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,4,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,5,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,6,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,7,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,8,Nicht emotional,-2,rG4TqyqyoP
2022-11-08T02:36:36Z,S,9,Eher nicht emotional,-1,rG4TqyqyoP
2022-11-08T02:36:36Z,S,10,Neutral,0,rG4TqyqyoP
2022-11-08T02:36:36Z,S,11,Neutral,0,rG4TqyqyoP
2022-11-08T02:36:36Z,S,12,Neutral,0,rG4TqyqyoP
2022-11-08T06:12:19Z,U,1,Neutral,0,FWpHKxuebh
2022-11-08T06:12:19Z,U,2,Eher emotional,1,FWpHKxuebh
2022-11-08T06:12:19Z,U,3,Eher emotional,1,FWpHKxuebh
2022-11-08T06:12:19Z,U,4,Neutral,0,FWpHKxuebh
2022-11-08T06:12:19Z,U,5,Neutral,0,FWpHKxuebh
2022-11-08T06:12:19Z,U,6,Eher emotional,1,FWpHKxuebh
2022-11-08T06:12:19Z,U,7,Neutral,0,FWpHKxuebh
2022-11-08T06:12:19Z,U,8,Eher nicht emotional,-1,FWpHKxuebh
2022-11-08T06:12:19Z,U,9,Neutral,0,FWpHKxuebh
2022-11-08T06:12:19Z,U,10,Eher nicht emotional,-1,FWpHKxuebh
2022-11-08T06:12:19Z,U,11,Eher emotional,1,FWpHKxuebh
2022-11-08T06:12:19Z,U,12,Eher nicht emotional,-1,FWpHKxuebh
2022-11-08T08:16:20Z,S,1,Neutral,0,MstfFwshOy
2022-11-08T08:16:20Z,S,2,Neutral,0,MstfFwshOy
2022-11-08T08:16:20Z,S,3,Neutral,0,MstfFwshOy
2022-11-08T08:16:20Z,S,4,Eher emotional,1,MstfFwshOy
2022-11-08T08:16:20Z,S,5,Eher nicht emotional,-1,MstfFwshOy
2022-11-08T08:16:20Z,S,6,Eher nicht emotional,-1,MstfFwshOy
2022-11-08T08:16:20Z,S,7,Eher emotional,1,MstfFwshOy
